X,Date,ImageName,Reservoir_1_px,Reservoir_1_area_ha,Reservoir_2_px,Reservoir_2_area_ha,Reservoir_3_px,Reservoir_3_area_ha,Reservoir_4_px,Reservoir_4_area_ha,Reservoir_5_px,Reservoir_5_area_ha,Reservoir_6_px,Reservoir_6_area_ha,Reservoir_7_px,Reservoir_7_area_ha,Reservoir_8_px,Reservoir_8_area_ha,Reservoir_9_px,Reservoir_9_area_ha,Reservoir_10_px,Reservoir_10_area_ha,Reservoir_11_px,Reservoir_11_area_ha,Reservoir_12_px,Reservoir_12_area_ha
125,2017-07-15,S2B2A_20170715_122_AOI_BOA_10_NDWI.tif,48421,484.21,1332,13.32,334,3.34,2081,20.81,505,5.05,4,0.04,0,0,25,0.25,13,0.13,42,0.42,15,0.15,166,1.66
126,2017-07-25,S2B2A_20170725_122_AOI_BOA_10_NDWI.tif,47140,471.4,1489,14.89,250,2.5,2023,20.23,496,4.96,9,0.09,52,0.52,40,0.4,49,0.49,212,2.12,14,0.14,200,2
127,2017-08-24,S2B2A_20170824_122_AOI_BOA_10_NDWI.tif,43360,433.6,1563,15.63,162,1.62,1887,18.87,520,5.2,5,0.05,34,0.34,23,0.23,36,0.36,174,1.74,11,0.11,189,1.89
128,2017-09-03,S2B2A_20170903_122_AOI_BOA_10_NDWI.tif,41286,412.86,1055,10.55,97,0.97,1145,11.45,563,5.63,0,0,16,0.16,15,0.15,3,0.03,352,3.52,0,0,12,0.12
129,2017-09-13,S2B2A_20170913_122_AOI_BOA_10_NDWI.tif,41699,416.99,1524,15.24,113,1.13,1875,18.75,618,6.18,2,0.02,17,0.17,29,0.29,50,0.5,175,1.75,7,0.07,180,1.8
130,2017-11-02,S2B2A_20171102_122_AOI_BOA_10_NDWI.tif,41641,416.41,1839,18.39,540,5.4,1450,14.5,402,4.02,107,1.07,3,0.03,51,0.51,0,0,177,1.77,61,0.61,172,1.72
131,2017-11-12,S2B2A_20171112_122_AOI_BOA_10_NDWI.tif,30475,304.75,1610,16.1,410,4.1,1326,13.26,938,9.38,45,0.45,7,0.07,0,0,0,0,21,0.21,0,0,124,1.24
132,2017-11-22,S2B2A_20171122_122_AOI_BOA_10_NDWI.tif,41903,419.03,1745,17.45,851,8.51,2069,20.69,1257,12.57,56,0.56,11,0.11,74,0.74,159,1.59,201,2.01,14,0.14,161,1.61
133,2018-01-01,S2B2A_20180101_122_AOI_BOA_10_NDWI.tif,40912,409.12,1763,17.63,148,1.48,0,0,1000,10,0,0,0,0,0,0,86,0.86,199,1.99,22,0.22,0,0
134,2018-01-31,S2B2A_20180131_122_AOI_BOA_10_NDWI.tif,41024,410.24,1726,17.26,829,8.29,2162,21.62,1379,13.79,54,0.54,17,0.17,90,0.9,156,1.56,205,2.05,59,0.59,140,1.4
135,2018-03-12,S2B2A_20180312_122_AOI_BOA_10_NDWI.tif,40641,406.41,1784,17.84,862,8.62,2227,22.27,1425,14.25,47,0.47,20,0.2,100,1,119,1.19,228,2.28,78,0.78,138,1.38
136,2018-04-11,S2B2A_20180411_122_AOI_BOA_10_NDWI.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2018-04-21,S2B2A_20180421_122_AOI_BOA_10_NDWI.tif,39894,398.94,1438,14.38,501,5.01,1851,18.51,80,0.8,0,0,224,2.24,0,0,2,0.02,125,1.25,0,0,124,1.24
138,2018-05-31,S2B2A_20180531_122_AOI_BOA_10_NDWI.tif,36466,364.66,1173,11.73,842,8.42,2161,21.61,539,5.39,0,0,0,0,5,0.05,0,0,94,0.94,111,1.11,107,1.07
139,2018-06-10,S2B2A_20180610_122_AOI_BOA_10_NDWI.tif,34828,348.28,88,0.88,804,8.04,2090,20.9,191,1.91,0,0,0,0,0,0,0,0,42,0.42,69,0.69,86,0.86
140,2018-06-20,S2B2A_20180620_122_AOI_BOA_10_NDWI.tif,33802,338.02,1531,15.31,842,8.42,2153,21.53,904,9.04,10,0.1,0,0,73,0.73,50,0.5,77,0.77,112,1.12,102,1.02
141,2018-06-30,S2B2A_20180630_122_AOI_BOA_10_NDWI.tif,29343,293.43,0,0,292,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.56
142,2018-07-10,S2B2A_20180710_122_AOI_BOA_10_NDWI.tif,29921,299.21,1469,14.69,817,8.17,2110,21.1,723,7.23,6,0.06,0,0,62,0.62,74,0.74,41,0.41,97,0.97,85,0.85
143,2018-07-20,S2B2A_20180720_122_AOI_BOA_10_NDWI.tif,25323,253.23,0,0,258,2.58,614,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.59
144,2018-07-30,S2B2A_20180730_122_AOI_BOA_10_NDWI.tif,25074,250.74,1542,15.42,632,6.32,2032,20.32,594,5.94,2,0.02,0,0,51,0.51,55,0.55,30,0.3,108,1.08,89,0.89
145,2018-08-09,S2B2A_20180809_122_AOI_BOA_10_NDWI.tif,23473,234.73,1726,17.26,573,5.73,2123,21.23,867,8.67,21,0.21,7,0.07,68,0.68,63,0.63,18,0.18,126,1.26,94,0.94
146,2018-08-19,S2B2A_20180819_122_AOI_BOA_10_NDWI.tif,21333,213.33,1744,17.44,586,5.86,2135,21.35,655,6.55,13,0.13,2,0.02,68,0.68,83,0.83,7,0.07,175,1.75,28,0.28
147,2018-10-08,S2B2A_20181008_122_AOI_BOA_10_NDWI.tif,35400,354,1316,13.16,644,6.44,2260,22.6,1202,12.02,88,0.88,49,0.49,98,0.98,72,0.72,286,2.86,3,0.03,12,0.12
148,2018-10-28,S2B2A_20181028_122_AOI_BOA_10_NDWI.tif,66962,669.62,1625,16.25,869,8.69,2179,21.79,1374,13.74,127,1.27,105,1.05,116,1.16,255,2.55,342,3.42,0,0,264,2.64
149,2018-11-07,S2B2A_20181107_122_AOI_BOA_10_NDWI.tif,65736,657.36,1614,16.14,726,7.26,2176,21.76,981,9.81,120,1.2,106,1.06,1,0.01,236,2.36,145,1.45,9,0.09,207,2.07
150,2018-11-17,S2B2A_20181117_122_AOI_BOA_10_NDWI.tif,67497,674.97,613,6.13,679,6.79,1630,16.3,1375,13.75,102,1.02,88,0.88,41,0.41,52,0.52,0,0,10,0.1,145,1.45
151,2018-11-27,S2B2A_20181127_122_AOI_BOA_10_NDWI.tif,66107,661.07,1603,16.03,727,7.27,2266,22.66,1366,13.66,118,1.18,104,1.04,127,1.27,234,2.34,335,3.35,9,0.09,246,2.46
152,2018-12-27,S2B2A_20181227_122_AOI_BOA_10_NDWI.tif,67355,673.55,1675,16.75,767,7.67,2260,22.6,1223,12.23,122,1.22,102,1.02,111,1.11,236,2.36,342,3.42,10,0.1,250,2.5
153,2019-01-16,S2B2A_20190116_122_AOI_BOA_10_NDWI.tif,67197,671.97,1708,17.08,771,7.71,1684,16.84,992,9.92,122,1.22,97,0.97,89,0.89,215,2.15,330,3.3,18,0.18,250,2.5
154,2019-02-15,S2B2A_20190215_122_AOI_BOA_10_NDWI.tif,67330,673.3,1927,19.27,929,9.29,2325,23.25,1485,14.85,136,1.36,132,1.32,145,1.45,279,2.79,336,3.36,62,0.62,265,2.65
155,2019-03-17,S2B2A_20190317_122_AOI_BOA_10_NDWI.tif,66711,667.11,1835,18.35,917,9.17,2345,23.45,1419,14.19,126,1.26,116,1.16,122,1.22,231,2.31,309,3.09,73,0.73,233,2.33
156,2019-04-06,S2B2A_20190406_122_AOI_BOA_10_NDWI.tif,63994,639.94,1786,17.86,828,8.28,2194,21.94,1278,12.78,108,1.08,0,0,89,0.89,52,0.52,40,0.4,0,0,157,1.57
157,2019-04-16,S2B2A_20190416_122_AOI_BOA_10_NDWI.tif,65393,653.93,1619,16.19,863,8.63,1692,16.92,1173,11.73,92,0.92,90,0.9,1,0.01,36,0.36,314,3.14,89,0.89,243,2.43
158,2019-04-26,S2B2A_20190426_122_AOI_BOA_10_NDWI.tif,63522,635.22,0,0,438,4.38,1902,19.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.28
159,2019-06-05,S2B2A_20190605_122_AOI_BOA_10_NDWI.tif,59878,598.78,1531,15.31,783,7.83,2090,20.9,987,9.87,91,0.91,80,0.8,37,0.37,1,0.01,285,2.85,57,0.57,231,2.31
160,2019-06-15,S2B2A_20190615_122_AOI_BOA_10_NDWI.tif,57454,574.54,3,0.03,589,5.89,1745,17.45,0,0,49,0.49,0,0,2,0.02,0,0,75,0.75,0,0,184,1.84
161,2019-07-05,S2B2A_20190705_122_AOI_BOA_10_NDWI.tif,53600,536,34,0.34,526,5.26,1938,19.38,0,0,0,0,0,0,0,0,0,0,180,1.8,0,0,180,1.8
162,2019-07-15,S2B2A_20190715_122_AOI_BOA_10_NDWI.tif,50109,501.09,1362,13.62,605,6.05,1830,18.3,509,5.09,74,0.74,53,0.53,58,0.58,0,0,208,2.08,55,0.55,195,1.95
163,2019-07-25,S2B2A_20190725_122_AOI_BOA_10_NDWI.tif,50473,504.73,1446,14.46,555,5.55,1917,19.17,573,5.73,80,0.8,58,0.58,95,0.95,55,0.55,178,1.78,53,0.53,207,2.07
164,2019-08-04,S2B2A_20190804_122_AOI_BOA_10_NDWI.tif,48588,485.88,0,0,372,3.72,1786,17.86,7,0.07,0,0,0,0,0,0,0,0,105,1.05,0,0,145,1.45
165,2019-08-14,S2B2A_20190814_122_AOI_BOA_10_NDWI.tif,49476,494.76,1516,15.16,331,3.31,1845,18.45,650,6.5,64,0.64,71,0.71,39,0.39,0,0,155,1.55,4,0.04,194,1.94
166,2019-08-24,S2B2A_20190824_122_AOI_BOA_10_NDWI.tif,49246,492.46,1509,15.09,413,4.13,1818,18.18,584,5.84,70,0.7,70,0.7,72,0.72,4,0.04,381,3.81,7,0.07,193,1.93
167,2019-09-03,S2B2A_20190903_122_AOI_BOA_10_NDWI.tif,48087,480.87,1538,15.38,404,4.04,2042,20.42,1280,12.8,68,0.68,72,0.72,94,0.94,36,0.36,143,1.43,0,0,199,1.99
168,2019-09-13,S2B2A_20190913_122_AOI_BOA_10_NDWI.tif,52576,525.76,1659,16.59,485,4.85,1990,19.9,985,9.85,112,1.12,119,1.19,116,1.16,0,0,318,3.18,31,0.31,263,2.63
169,2019-09-23,S2B2A_20190923_122_AOI_BOA_10_NDWI.tif,50911,509.11,1507,15.07,393,3.93,1933,19.33,899,8.99,74,0.74,24,0.24,0,0,0,0,14,0.14,1,0.01,229,2.29
170,2019-11-02,S2B2A_20191102_122_AOI_BOA_10_NDWI.tif,45463,454.63,1696,16.96,873,8.73,2036,20.36,1260,12.6,85,0.85,83,0.83,103,1.03,207,2.07,97,0.97,1,0.01,115,1.15
171,2019-12-22,S2B2A_20191222_122_AOI_BOA_10_NDWI.tif,62208,622.08,1792,17.92,759,7.59,2333,23.33,456,4.56,112,1.12,101,1.01,154,1.54,167,1.67,329,3.29,0,0,241,2.41
172,2020-02-10,S2B2A_20200210_122_AOI_BOA_10_NDWI.tif,68182,681.82,1808,18.08,753,7.53,2362,23.62,1370,13.7,106,1.06,109,1.09,130,1.3,186,1.86,300,3,43,0.43,238,2.38
173,2020-03-01,S2B2A_20200301_122_AOI_BOA_10_NDWI.tif,67368,673.68,1767,17.67,735,7.35,2326,23.26,1256,12.56,102,1.02,81,0.81,123,1.23,215,2.15,319,3.19,37,0.37,245,2.45
174,2020-04-10,S2B2A_20200410_122_AOI_BOA_10_NDWI.tif,67073,670.73,1543,15.43,726,7.26,1114,11.14,1367,13.67,103,1.03,90,0.9,133,1.33,0,0,310,3.1,123,1.23,264,2.64
175,2020-05-10,S2B2A_20200510_122_AOI_BOA_10_NDWI.tif,63493,634.93,17,0.17,157,1.57,1129,11.29,52,0.52,27,0.27,10,0.1,0,0,0,0,200,2,0,0,166,1.66
176,2020-06-29,S2B2A_20200629_122_AOI_BOA_10_NDWI.tif,58740,587.4,1447,14.47,882,8.82,2302,23.02,402,4.02,46,0.46,61,0.61,51,0.51,1,0.01,225,2.25,95,0.95,243,2.43
177,2020-07-09,S2B2A_20200709_122_AOI_BOA_10_NDWI.tif,52333,523.33,1200,12,357,3.57,947,9.47,332,3.32,48,0.48,66,0.66,35,0.35,0,0,221,2.21,96,0.96,240,2.4
178,2020-07-19,S2B2A_20200719_122_AOI_BOA_10_NDWI.tif,56263,562.63,1491,14.91,834,8.34,2204,22.04,544,5.44,41,0.41,66,0.66,74,0.74,3,0.03,211,2.11,90,0.9,231,2.31
179,2020-07-29,S2B2A_20200729_122_AOI_BOA_10_NDWI.tif,54949,549.49,1487,14.87,765,7.65,2246,22.46,478,4.78,34,0.34,60,0.6,61,0.61,37,0.37,200,2,89,0.89,216,2.16
180,2020-08-08,S2B2A_20200808_122_AOI_BOA_10_NDWI.tif,53588,535.88,1590,15.9,732,7.32,2243,22.43,730,7.3,39,0.39,64,0.64,65,0.65,24,0.24,196,1.96,84,0.84,184,1.84
181,2020-08-18,S2B2A_20200818_122_AOI_BOA_10_NDWI.tif,52736,527.36,1497,14.97,631,6.31,2191,21.91,44,0.44,0,0,49,0.49,0,0,0,0,78,0.78,76,0.76,223,2.23
182,2020-08-28,S2B2A_20200828_122_AOI_BOA_10_NDWI.tif,51760,517.6,1604,16.04,641,6.41,2185,21.85,812,8.12,5,0.05,60,0.6,31,0.31,23,0.23,183,1.83,78,0.78,216,2.16
183,2020-09-07,S2B2A_20200907_122_AOI_BOA_10_NDWI.tif,50837,508.37,1607,16.07,624,6.24,2141,21.41,838,8.38,26,0.26,60,0.6,10,0.1,22,0.22,166,1.66,80,0.8,192,1.92
184,2020-09-17,S2B2A_20200917_122_AOI_BOA_10_NDWI.tif,50567,505.67,1463,14.63,619,6.19,2119,21.19,940,9.4,74,0.74,64,0.64,82,0.82,128,1.28,8,0.08,65,0.65,111,1.11
185,2020-10-17,S2B2A_20201017_122_AOI_BOA_10_NDWI.tif,44227,442.27,1596,15.96,681,6.81,2035,20.35,965,9.65,75,0.75,30,0.3,118,1.18,129,1.29,123,1.23,60,0.6,118,1.18
186,2020-11-26,S2B2A_20201126_122_AOI_BOA_10_NDWI.tif,49180,491.8,1269,12.69,1170,11.7,1643,16.43,656,6.56,229,2.29,55,0.55,129,1.29,3,0.03,138,1.38,213,2.13,205,2.05
187,2020-12-16,S2B2A_20201216_122_AOI_BOA_10_NDWI.tif,49914,499.14,1668,16.68,672,6.72,2052,20.52,1050,10.5,90,0.9,78,0.78,131,1.31,117,1.17,284,2.84,43,0.43,231,2.31
188,2021-02-24,S2B2A_20210224_122_AOI_BOA_10_NDWI.tif,48690,486.9,1547,15.47,659,6.59,1973,19.73,930,9.3,0,0,59,0.59,0,0,0,0,0,0,52,0.52,200,2
189,2021-03-06,S2B2A_20210306_122_AOI_BOA_10_NDWI.tif,39150,391.5,1,0.01,513,5.13,1853,18.53,6,0.06,0,0,29,0.29,7,0.07,0,0,2,0.02,42,0.42,118,1.18
190,2021-03-26,S2B2A_20210326_122_AOI_BOA_10_NDWI.tif,48494,484.94,1819,18.19,733,7.33,1990,19.9,796,7.96,96,0.96,77,0.77,138,1.38,180,1.8,312,3.12,113,1.13,204,2.04
191,2021-04-25,S2B2A_20210425_122_AOI_BOA_10_NDWI.tif,47038,470.38,1691,16.91,715,7.15,1936,19.36,322,3.22,58,0.58,46,0.46,116,1.16,37,0.37,220,2.2,117,1.17,198,1.98
192,2021-06-14,S2B2A_20210614_122_AOI_BOA_10_NDWI.tif,40629,406.29,1067,10.67,597,5.97,1797,17.97,20,0.2,44,0.44,47,0.47,87,0.87,5,0.05,55,0.55,101,1.01,184,1.84
193,2021-07-04,S2B2A_20210704_122_AOI_BOA_10_NDWI.tif,37274,372.74,0,0,445,4.45,1685,16.85,0,0,4,0.04,0,0,0,0,0,0,0,0,76,0.76,116,1.16
194,2021-07-14,S2B2A_20210714_122_AOI_BOA_10_NDWI.tif,39110,391.1,1232,12.32,388,3.88,1718,17.18,10,0.1,31,0.31,43,0.43,1,0.01,0,0,57,0.57,89,0.89,160,1.6
195,2021-07-24,S2B2A_20210724_122_AOI_BOA_10_NDWI.tif,35021,350.21,1331,13.31,345,3.45,1692,16.92,29,0.29,14,0.14,38,0.38,40,0.4,0,0,14,0.14,85,0.85,144,1.44
196,2021-08-13,S2B2A_20210813_122_AOI_BOA_10_NDWI.tif,32066,320.66,943,9.43,241,2.41,1599,15.99,0,0,0,0,0,0,0,0,0,0,0,0,53,0.53,107,1.07
197,2021-08-23,S2B2A_20210823_122_AOI_BOA_10_NDWI.tif,30794,307.94,1397,13.97,276,2.76,1657,16.57,33,0.33,0,0,38,0.38,65,0.65,28,0.28,11,0.11,83,0.83,142,1.42
198,2021-10-12,S2B2A_20211012_122_AOI_BOA_10_NDWI.tif,26791,267.91,1407,14.07,235,2.35,1581,15.81,181,1.81,39,0.39,54,0.54,92,0.92,60,0.6,179,1.79,58,0.58,157,1.57
199,2021-11-11,S2B2A_20211111_122_AOI_BOA_10_NDWI.tif,35191,351.91,1701,17.01,744,7.44,2164,21.64,1186,11.86,80,0.8,76,0.76,146,1.46,188,1.88,326,3.26,99,0.99,243,2.43
200,2021-12-01,S2B2A_20211201_122_AOI_BOA_10_NDWI.tif,34772,347.72,1652,16.52,845,8.45,2191,21.91,1076,10.76,106,1.06,93,0.93,146,1.46,140,1.4,319,3.19,84,0.84,227,2.27
201,2021-12-31,S2B2A_20211231_122_AOI_BOA_10_NDWI.tif,36152,361.52,1224,12.24,222,2.22,2321,23.21,1151,11.51,0,0,0,0,0,0,326,3.26,702,7.02,63,0.63,83,0.83
202,2022-01-20,S2B2A_20220120_122_AOI_BOA_10_NDWI.tif,36399,363.99,1789,17.89,788,7.88,2320,23.2,1299,12.99,110,1.1,99,0.99,125,1.25,136,1.36,323,3.23,104,1.04,217,2.17
203,2022-01-30,S2B2A_20220130_122_AOI_BOA_10_NDWI.tif,36346,363.46,1781,17.81,831,8.31,2330,23.3,1244,12.44,113,1.13,96,0.96,134,1.34,125,1.25,309,3.09,108,1.08,210,2.1
204,2022-02-09,S2B2A_20220209_122_AOI_BOA_10_NDWI.tif,36048,360.48,1766,17.66,838,8.38,2330,23.3,1219,12.19,113,1.13,97,0.97,140,1.4,107,1.07,316,3.16,90,0.9,216,2.16
205,2022-04-10,S2B2A_20220410_122_AOI_BOA_10_NDWI.tif,22979,229.79,1019,10.19,754,7.54,2117,21.17,118,1.18,73,0.73,0,0,0,0,0,0,0,0,65,0.65,105,1.05
206,2022-05-20,S2B2A_20220520_122_AOI_BOA_10_NDWI.tif,31585,315.85,1481,14.81,774,7.74,2185,21.85,759,7.59,90,0.9,55,0.55,122,1.22,0,0,265,2.65,81,0.81,200,2
207,2022-05-30,S2B2A_20220530_122_AOI_BOA_10_NDWI.tif,30478,304.78,1353,13.53,772,7.72,2183,21.83,307,3.07,95,0.95,42,0.42,10,0.1,15,0.15,87,0.87,97,0.97,198,1.98
208,2022-06-19,S2B2A_20220619_122_AOI_BOA_10_NDWI.tif,16336,163.36,1122,11.22,696,6.96,1991,19.91,228,2.28,47,0.47,43,0.43,106,1.06,11,0.11,84,0.84,8,0.08,178,1.78
209,2022-06-29,S2B2A_20220629_122_AOI_BOA_10_NDWI.tif,24441,244.41,6,0.06,650,6.5,1905,19.05,0,0,75,0.75,0,0,0,0,0,0,2,0.02,61,0.61,162,1.62
210,2022-07-09,S2B2A_20220709_122_AOI_BOA_10_NDWI.tif,21411,214.11,613,6.13,49,0.49,1470,14.7,291,2.91,83,0.83,32,0.32,115,1.15,34,0.34,261,2.61,32,0.32,196,1.96
211,2022-07-19,S2B2A_20220719_122_AOI_BOA_10_NDWI.tif,21240,212.4,544,5.44,597,5.97,1897,18.97,138,1.38,66,0.66,23,0.23,104,1.04,0,0,242,2.42,60,0.6,182,1.82
212,2022-07-29,S2B2A_20220729_122_AOI_BOA_10_NDWI.tif,20256,202.56,784,7.84,562,5.62,1874,18.74,108,1.08,63,0.63,20,0.2,107,1.07,1,0.01,243,2.43,64,0.64,182,1.82
213,2022-08-08,S2B2A_20220808_122_AOI_BOA_10_NDWI.tif,19162,191.62,1203,12.03,546,5.46,1876,18.76,363,3.63,67,0.67,30,0.3,119,1.19,24,0.24,243,2.43,50,0.5,185,1.85
214,2022-10-17,S2B2A_20221017_122_AOI_BOA_10_NDWI.tif,18147,181.47,866,8.66,268,2.68,1654,16.54,257,2.57,1,0.01,0,0,107,1.07,32,0.32,363,3.63,35,0.35,100,1
215,2022-10-27,S2B2A_20221027_122_AOI_BOA_10_NDWI.tif,16450,164.5,1402,14.02,339,3.39,1724,17.24,482,4.82,52,0.52,23,0.23,117,1.17,0,0,225,2.25,2,0.02,160,1.6
216,2022-11-16,S2B2A_20221116_122_AOI_BOA_10_NDWI.tif,16433,164.33,1411,14.11,457,4.57,1727,17.27,548,5.48,67,0.67,40,0.4,122,1.22,0,0,221,2.21,34,0.34,154,1.54
217,2022-12-26,S2B2A_20221226_122_AOI_BOA_10_NDWI.tif,16335,163.35,1418,14.18,488,4.88,1713,17.13,751,7.51,53,0.53,36,0.36,117,1.17,21,0.21,218,2.18,29,0.29,149,1.49
218,2023-01-15,S2B2A_20230115_122_AOI_BOA_10_NDWI.tif,16104,161.04,1394,13.94,448,4.48,1693,16.93,712,7.12,52,0.52,20,0.2,112,1.12,0,0,199,1.99,27,0.27,138,1.38
219,2023-02-04,S2B2A_20230204_122_AOI_BOA_10_NDWI.tif,16027,160.27,1448,14.48,497,4.97,1686,16.86,685,6.85,64,0.64,35,0.35,112,1.12,4,0.04,212,2.12,29,0.29,143,1.43
220,2023-02-14,S2B2A_20230214_122_AOI_BOA_10_NDWI.tif,16761,167.61,1551,15.51,579,5.79,1722,17.22,923,9.23,61,0.61,37,0.37,114,1.14,47,0.47,240,2.4,73,0.73,145,1.45
221,2023-03-16,S2B2A_20230316_122_AOI_BOA_10_NDWI.tif,15393,153.93,0,0,476,4.76,1594,15.94,705,7.05,0,0,0,0,58,0.58,0,0,148,1.48,38,0.38,99,0.99
222,2023-03-26,S2B2A_20230326_122_AOI_BOA_10_NDWI.tif,15536,155.36,1443,14.43,548,5.48,1617,16.17,663,6.63,28,0.28,21,0.21,109,1.09,30,0.3,211,2.11,61,0.61,136,1.36
223,2023-06-24,S2B2A_20230624_122_AOI_BOA_10_NDWI.tif,13382,133.82,1550,15.5,460,4.6,1467,14.67,0,0,0,0,0,0,97,0.97,0,0,0,0,133,1.33,112,1.12
224,2023-07-04,S2B2A_20230704_122_AOI_BOA_10_NDWI.tif,13093,130.93,1535,15.35,380,3.8,1432,14.32,0,0,0,0,0,0,95,0.95,0,0,1,0.01,128,1.28,103,1.03
225,2023-07-24,S2B2A_20230724_122_AOI_BOA_10_NDWI.tif,11745,117.45,1395,13.95,286,2.86,1289,12.89,0,0,0,0,0,0,78,0.78,0,0,0,0,103,1.03,89,0.89
226,2023-08-03,S2B2A_20230803_122_AOI_BOA_10_NDWI.tif,11361,113.61,1441,14.41,266,2.66,1284,12.84,0,0,0,0,0,0,87,0.87,0,0,0,0,108,1.08,92,0.92
227,2023-08-13,S2B2A_20230813_122_AOI_BOA_10_NDWI.tif,10893,108.93,1408,14.08,251,2.51,1235,12.35,0,0,0,0,0,0,87,0.87,1,0.01,0,0,91,0.91,83,0.83
228,2023-08-23,S2B2A_20230823_122_AOI_BOA_10_NDWI.tif,10490,104.9,1420,14.2,229,2.29,1178,11.78,1,0.01,0,0,0,0,94,0.94,15,0.15,0,0,94,0.94,77,0.77
229,2023-09-12,S2B2A_20230912_122_AOI_BOA_10_NDWI.tif,9938,99.38,1365,13.65,168,1.68,1099,10.99,0,0,0,0,0,0,84,0.84,45,0.45,0,0,78,0.78,69,0.69
230,2023-09-22,S2B2A_20230922_122_AOI_BOA_10_NDWI.tif,9751,97.51,1313,13.13,124,1.24,1072,10.72,0,0,0,0,0,0,74,0.74,0,0,0,0,60,0.6,60,0.6
