X,Date,ImageName,Reservoir_1_px,Reservoir_1_area_ha,Reservoir_2_px,Reservoir_2_area_ha,Reservoir_3_px,Reservoir_3_area_ha,Reservoir_4_px,Reservoir_4_area_ha,Reservoir_5_px,Reservoir_5_area_ha,Reservoir_6_px,Reservoir_6_area_ha,Reservoir_7_px,Reservoir_7_area_ha,Reservoir_8_px,Reservoir_8_area_ha,Reservoir_9_px,Reservoir_9_area_ha,Reservoir_10_px,Reservoir_10_area_ha,Reservoir_11_px,Reservoir_11_area_ha,Reservoir_12_px,Reservoir_12_area_ha
1,2017-01-31,S2A2A_20170131_122_AOI_BOA_10_SWI.tif,67887,678.87,2082,20.82,987,9.87,2643,26.43,2005,20.05,96,0.96,116,1.16,0,0,462,4.62,384,3.84,104,1.04,172,1.72
2,2017-02-10,S2A2A_20170210_122_AOI_BOA_10_SWI.tif,72693,726.93,2320,23.2,1189,11.89,2828,28.28,2089,20.89,151,1.51,148,1.48,176,1.76,505,5.05,571,5.71,0,0,262,2.62
3,2017-03-02,S2A2A_20170302_122_AOI_BOA_10_SWI.tif,64929,649.29,1916,19.16,748,7.48,2547,25.47,841,8.41,0,0,60,0.6,0,0,434,4.34,332,3.32,0,0,124,1.24
4,2017-03-12,S2A2A_20170312_122_AOI_BOA_10_SWI.tif,69191,691.91,1816,18.16,696,6.96,2583,25.83,1541,15.41,0,0,88,0.88,0,0,419,4.19,324,3.24,0,0,184,1.84
5,2017-04-01,S2A2A_20170401_122_AOI_BOA_10_SWI.tif,66500,665,1520,15.2,596,5.96,2403,24.03,1051,10.51,0,0,8,0.08,0,0,332,3.32,100,1,0,0,100,1
6,2017-04-11,S2A2A_20170411_122_AOI_BOA_10_SWI.tif,38080,380.8,0,0,314,3.14,2242,22.42,193,1.93,0,0,0,0,0,0,284,2.84,12,0.12,0,0,20,0.2
7,2017-05-01,S2A2A_20170501_122_AOI_BOA_10_SWI.tif,33268,332.68,0,0,400,4,2054,20.54,204,2.04,0,0,4,0.04,0,0,68,0.68,0,0,0,0,0,0
8,2017-05-21,S2A2A_20170521_122_AOI_BOA_10_SWI.tif,60999,609.99,1440,14.4,364,3.64,2168,21.68,1044,10.44,24,0.24,0,0,0,0,318,3.18,36,0.36,0,0,92,0.92
9,2017-05-31,S2A2A_20170531_122_AOI_BOA_10_SWI.tif,37644,376.44,368,3.68,236,2.36,1912,19.12,340,3.4,24,0.24,0,0,0,0,0,0,56,0.56,0,0,72,0.72
10,2017-06-10,S2A2A_20170610_122_AOI_BOA_10_SWI.tif,56004,560.04,360,3.6,364,3.64,1860,18.6,696,6.96,24,0.24,0,0,0,0,0,0,56,0.56,0,0,0,0
11,2017-06-20,S2A2A_20170620_122_AOI_BOA_10_SWI.tif,53701,537.01,448,4.48,396,3.96,1856,18.56,728,7.28,52,0.52,0,0,0,0,0,0,60,0.6,0,0,56,0.56
12,2017-06-30,S2A2A_20170630_122_AOI_BOA_10_SWI.tif,44035,440.35,320,3.2,232,2.32,1852,18.52,580,5.8,12,0.12,0,0,0,0,0,0,48,0.48,0,0,32,0.32
13,2017-07-10,S2A2A_20170710_122_AOI_BOA_10_SWI.tif,39736,397.36,288,2.88,252,2.52,1744,17.44,596,5.96,52,0.52,0,0,0,0,0,0,56,0.56,0,0,80,0.8
14,2017-07-20,S2A2A_20170720_122_AOI_BOA_10_SWI.tif,36480,364.8,324,3.24,240,2.4,1800,18,656,6.56,16,0.16,0,0,0,0,0,0,52,0.52,0,0,32,0.32
15,2017-07-30,S2A2A_20170730_122_AOI_BOA_10_SWI.tif,48812,488.12,492,4.92,232,2.32,1516,15.16,736,7.36,76,0.76,0,0,0,0,0,0,88,0.88,0,0,40,0.4
16,2017-08-09,S2A2A_20170809_122_AOI_BOA_10_SWI.tif,23831,238.31,396,3.96,363,3.63,120,1.2,280,2.8,72,0.72,0,0,0,0,0,0,44,0.44,0,0,28,0.28
17,2017-08-19,S2A2A_20170819_122_AOI_BOA_10_SWI.tif,20060,200.6,80,0.8,12,0.12,0,0,180,1.8,52,0.52,0,0,0,0,0,0,32,0.32,0,0,4,0.04
18,2017-08-29,S2A2A_20170829_122_AOI_BOA_10_SWI.tif,23612,236.12,0,0,12,0.12,0,0,148,1.48,44,0.44,0,0,0,0,0,0,28,0.28,0,0,20,0.2
19,2017-09-18,S2A2A_20170918_122_AOI_BOA_10_SWI.tif,35584,355.84,32,0.32,8,0.08,0,0,104,1.04,44,0.44,0,0,0,0,0,0,28,0.28,0,0,0,0
20,2017-10-08,S2A2A_20171008_122_AOI_BOA_10_SWI.tif,34127,341.27,628,6.28,8,0.08,1484,14.84,552,5.52,48,0.48,0,0,0,0,0,0,96,0.96,55,0.55,0,0
21,2017-10-18,S2A2A_20171018_122_AOI_BOA_10_SWI.tif,35396,353.96,1384,13.84,96,0.96,1284,12.84,396,3.96,44,0.44,0,0,0,0,0,0,144,1.44,40,0.4,48,0.48
22,2017-11-07,S2A2A_20171107_122_AOI_BOA_10_SWI.tif,41480,414.8,1312,13.12,0,0,1828,18.28,1116,11.16,12,0.12,16,0.16,0,0,17,0.17,0,0,60,0.6,120,1.2
23,2017-12-07,S2A2A_20171207_122_AOI_BOA_10_SWI.tif,42669,426.69,1895,18.95,800,8,2268,22.68,1244,12.44,0,0,20,0.2,0,0,0,0,240,2.4,0,0,104,1.04
24,2017-12-17,S2A2A_20171217_122_AOI_BOA_10_SWI.tif,44719,447.19,2020,20.2,1015,10.15,2280,22.8,560,5.6,176,1.76,157,1.57,0,0,40,0.4,578,5.78,8,0.08,547,5.47
25,2018-01-06,S2A2A_20180106_122_AOI_BOA_10_SWI.tif,42724,427.24,1596,15.96,920,9.2,2152,21.52,1236,12.36,0,0,24,0.24,0,0,4,0.04,264,2.64,0,0,76,0.76
26,2018-01-16,S2A2A_20180116_122_AOI_BOA_10_SWI.tif,44192,441.92,1848,18.48,893,8.93,1940,19.4,1706,17.06,0,0,28,0.28,0,0,8,0.08,288,2.88,80,0.8,52,0.52
27,2018-01-26,S2A2A_20180126_122_AOI_BOA_10_SWI.tif,42228,422.28,1596,15.96,884,8.84,2052,20.52,1364,13.64,0,0,20,0.2,0,0,8,0.08,236,2.36,0,0,56,0.56
28,2018-03-07,S2A2A_20180307_122_AOI_BOA_10_SWI.tif,37228,372.28,0,0,44,0.44,2335,23.35,2340,23.4,33,0.33,0,0,0,0,193,1.93,738,7.38,0,0,0,0
29,2018-04-06,S2A2A_20180406_122_AOI_BOA_10_SWI.tif,41700,417,940,9.4,894,8.94,2340,23.4,1690,16.9,0,0,20,0.2,0,0,12,0.12,200,2,144,1.44,64,0.64
30,2018-04-16,S2A2A_20180416_122_AOI_BOA_10_SWI.tif,41863,418.63,0,0,880,8.8,2169,21.69,50,0.5,0,0,16,0.16,0,0,0,0,112,1.12,76,0.76,80,0.8
31,2018-05-26,S2A2A_20180526_122_AOI_BOA_10_SWI.tif,37568,375.68,36,0.36,560,5.6,420,4.2,264,2.64,12,0.12,0,0,0,0,12,0.12,172,1.72,20,0.2,8,0.08
32,2018-06-05,S2A2A_20180605_122_AOI_BOA_10_SWI.tif,36792,367.92,140,1.4,560,5.6,508,5.08,380,3.8,12,0.12,0,0,0,0,8,0.08,176,1.76,24,0.24,44,0.44
33,2018-06-25,S2A2A_20180625_122_AOI_BOA_10_SWI.tif,30520,305.2,436,4.36,480,4.8,176,1.76,556,5.56,8,0.08,0,0,0,0,8,0.08,176,1.76,0,0,8,0.08
34,2018-07-05,S2A2A_20180705_122_AOI_BOA_10_SWI.tif,4668,46.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2018-07-15,S2A2A_20180715_122_AOI_BOA_10_SWI.tif,28448,284.48,104,1.04,348,3.48,40,0.4,236,2.36,0,0,0,0,0,0,0,0,136,1.36,0,0,16,0.16
36,2018-07-25,S2A2A_20180725_122_AOI_BOA_10_SWI.tif,27936,279.36,116,1.16,436,4.36,1328,13.28,484,4.84,0,0,0,0,0,0,0,0,180,1.8,16,0.16,56,0.56
37,2018-08-14,S2A2A_20180814_122_AOI_BOA_10_SWI.tif,25024,250.24,44,0.44,432,4.32,1752,17.52,416,4.16,0,0,0,0,0,0,4,0.04,152,1.52,162,1.62,0,0
38,2018-09-03,S2A2A_20180903_122_AOI_BOA_10_SWI.tif,26688,266.88,1676,16.76,728,7.28,1932,19.32,941,9.41,24,0.24,32,0.32,0,0,228,2.28,369,3.69,180,1.8,24,0.24
39,2018-09-23,S2A2A_20180923_122_AOI_BOA_10_SWI.tif,43228,432.28,1743,17.43,1168,11.68,2684,26.84,2103,21.03,120,1.2,96,0.96,32,0.32,176,1.76,376,3.76,200,2,228,2.28
40,2018-12-22,S2A2A_20181222_122_AOI_BOA_10_SWI.tif,69910,699.1,1780,17.8,844,8.44,2581,25.81,352,3.52,173,1.73,156,1.56,0,0,276,2.76,368,3.68,0,0,367,3.67
41,2019-02-10,S2A2A_20190210_122_AOI_BOA_10_SWI.tif,70448,704.48,2141,21.41,1115,11.15,2739,27.39,1758,17.58,183,1.83,217,2.17,76,0.76,443,4.43,436,4.36,64,0.64,404,4.04
42,2019-02-20,S2A2A_20190220_122_AOI_BOA_10_SWI.tif,69626,696.26,1360,13.6,851,8.51,2167,21.67,1644,16.44,0,0,184,1.84,0,0,90,0.9,16,0.16,16,0.16,121,1.21
43,2019-03-02,S2A2A_20190302_122_AOI_BOA_10_SWI.tif,70813,708.13,1259,12.59,942,9.42,2530,25.3,1526,15.26,156,1.56,152,1.52,0,0,593,5.93,895,8.95,300,3,375,3.75
44,2019-03-12,S2A2A_20190312_122_AOI_BOA_10_SWI.tif,70119,701.19,1804,18.04,1092,10.92,2750,27.5,1556,15.56,128,1.28,140,1.4,0,0,160,1.6,112,1.12,52,0.52,348,3.48
45,2019-04-11,S2A2A_20190411_122_AOI_BOA_10_SWI.tif,70348,703.48,268,2.68,944,9.44,2415,24.15,492,4.92,0,0,52,0.52,4,0.04,26,0.26,0,0,24,0.24,207,2.07
46,2019-05-11,S2A2A_20190511_122_AOI_BOA_10_SWI.tif,65513,655.13,104,1.04,768,7.68,2068,20.68,41,0.41,0,0,32,0.32,4,0.04,0,0,20,0.2,0,0,136,1.36
47,2019-06-30,S2A2A_20190630_122_AOI_BOA_10_SWI.tif,56608,566.08,528,5.28,672,6.72,1816,18.16,580,5.8,0,0,0,0,0,0,0,0,172,1.72,0,0,112,1.12
48,2019-07-10,S2A2A_20190710_122_AOI_BOA_10_SWI.tif,53643,536.43,156,1.56,604,6.04,1676,16.76,332,3.32,0,0,0,0,0,0,0,0,4,0.04,8,0.08,48,0.48
49,2019-07-20,S2A2A_20190720_122_AOI_BOA_10_SWI.tif,53877,538.77,468,4.68,612,6.12,1676,16.76,740,7.4,0,0,0,0,0,0,4,0.04,196,1.96,0,0,76,0.76
50,2019-07-30,S2A2A_20190730_122_AOI_BOA_10_SWI.tif,52069,520.69,236,2.36,348,3.48,1576,15.76,588,5.88,0,0,0,0,0,0,4,0.04,200,2,20,0.2,56,0.56
51,2019-08-09,S2A2A_20190809_122_AOI_BOA_10_SWI.tif,51430,514.3,404,4.04,312,3.12,1404,14.04,620,6.2,0,0,0,0,0,0,12,0.12,132,1.32,32,0.32,40,0.4
52,2019-08-19,S2A2A_20190819_122_AOI_BOA_10_SWI.tif,43516,435.16,316,3.16,20,0.2,1344,13.44,588,5.88,0,0,0,0,0,0,4,0.04,204,2.04,0,0,24,0.24
53,2019-09-08,S2A2A_20190908_122_AOI_BOA_10_SWI.tif,54525,545.25,968,9.68,64,0.64,1888,18.88,816,8.16,232,2.32,188,1.88,0,0,0,0,220,2.2,28,0.28,9,0.09
54,2019-09-28,S2A2A_20190928_122_AOI_BOA_10_SWI.tif,60288,602.88,864,8.64,540,5.4,1632,16.32,780,7.8,0,0,64,0.64,2,0.02,4,0.04,164,1.64,172,1.72,56,0.56
55,2019-10-18,S2A2A_20191018_122_AOI_BOA_10_SWI.tif,51980,519.8,1276,12.76,468,4.68,1732,17.32,268,2.68,20,0.2,140,1.4,0,0,0,0,72,0.72,32,0.32,276,2.76
56,2019-11-07,S2A2A_20191107_122_AOI_BOA_10_SWI.tif,63109,631.09,2426,24.26,467,4.67,2144,21.44,1138,11.38,232,2.32,298,2.98,374,3.74,666,6.66,924,9.24,0,0,580,5.8
57,2019-11-27,S2A2A_20191127_122_AOI_BOA_10_SWI.tif,68899,688.99,1975,19.75,924,9.24,2672,26.72,1616,16.16,178,1.78,172,1.72,100,1,404,4.04,423,4.23,96,0.96,418,4.18
58,2019-12-07,S2A2A_20191207_122_AOI_BOA_10_SWI.tif,68503,685.03,1948,19.48,940,9.4,2480,24.8,1560,15.6,166,1.66,108,1.08,136,1.36,400,4,392,3.92,80,0.8,388,3.88
59,2020-02-25,S2A2A_20200225_122_AOI_BOA_10_SWI.tif,69471,694.71,1740,17.4,808,8.08,2553,25.53,1076,10.76,84,0.84,60,0.6,0,0,264,2.64,220,2.2,4,0.04,332,3.32
60,2020-04-05,S2A2A_20200405_122_AOI_BOA_10_SWI.tif,71418,714.18,2113,21.13,1092,10.92,2737,27.37,1853,18.53,108,1.08,96,0.96,60,0.6,144,1.44,472,4.72,180,1.8,404,4.04
61,2020-05-05,S2A2A_20200505_122_AOI_BOA_10_SWI.tif,69063,690.63,1256,12.56,875,8.75,2388,23.88,72,0.72,68,0.68,4,0.04,4,0.04,12,0.12,60,0.6,136,1.36,332,3.32
62,2020-05-25,S2A2A_20200525_122_AOI_BOA_10_SWI.tif,66369,663.69,368,3.68,880,8.8,2344,23.44,408,4.08,32,0.32,0,0,0,0,12,0.12,44,0.44,52,0.52,252,2.52
63,2020-06-04,S2A2A_20200604_122_AOI_BOA_10_SWI.tif,62093,620.93,388,3.88,872,8.72,2168,21.68,456,4.56,24,0.24,0,0,0,0,8,0.08,32,0.32,0,0,184,1.84
64,2020-06-14,S2A2A_20200614_122_AOI_BOA_10_SWI.tif,63543,635.43,268,2.68,848,8.48,1892,18.92,440,4.4,0,0,0,0,0,0,8,0.08,4,0.04,0,0,156,1.56
65,2020-06-24,S2A2A_20200624_122_AOI_BOA_10_SWI.tif,61375,613.75,528,5.28,836,8.36,1932,19.32,708,7.08,20,0.2,0,0,0,0,16,0.16,104,1.04,48,0.48,136,1.36
66,2020-07-04,S2A2A_20200704_122_AOI_BOA_10_SWI.tif,60490,604.9,452,4.52,864,8.64,1760,17.6,644,6.44,0,0,0,0,0,0,8,0.08,100,1,60,0.6,188,1.88
67,2020-07-14,S2A2A_20200714_122_AOI_BOA_10_SWI.tif,55028,550.28,140,1.4,740,7.4,908,9.08,616,6.16,12,0.12,298,2.98,0,0,431,4.31,124,1.24,52,0.52,12,0.12
68,2020-07-24,S2A2A_20200724_122_AOI_BOA_10_SWI.tif,56359,563.59,256,2.56,664,6.64,1440,14.4,536,5.36,0,0,0,0,0,0,0,0,88,0.88,36,0.36,120,1.2
69,2020-08-03,S2A2A_20200803_122_AOI_BOA_10_SWI.tif,53716,537.16,176,1.76,632,6.32,1680,16.8,412,4.12,0,0,0,0,0,0,0,0,68,0.68,60,0.6,108,1.08
70,2020-08-13,S2A2A_20200813_122_AOI_BOA_10_SWI.tif,53550,535.5,196,1.96,632,6.32,1808,18.08,276,2.76,4,0.04,0,0,0,0,0,0,12,0.12,44,0.44,100,1
71,2020-08-23,S2A2A_20200823_122_AOI_BOA_10_SWI.tif,53725,537.25,1288,12.88,712,7.12,2000,20,472,4.72,8,0.08,0,0,0,0,0,0,483,4.83,56,0.56,24,0.24
72,2020-10-02,S2A2A_20201002_122_AOI_BOA_10_SWI.tif,51232,512.32,1456,14.56,572,5.72,1868,18.68,280,2.8,40,0.4,0,0,0,0,0,0,132,1.32,52,0.52,92,0.92
73,2020-10-22,S2A2A_20201022_122_AOI_BOA_10_SWI.tif,50379,503.79,414,4.14,476,4.76,1280,12.8,53,0.53,12,0.12,0,0,0,0,0,0,0,0,36,0.36,144,1.44
74,2020-11-01,S2A2A_20201101_122_AOI_BOA_10_SWI.tif,48964,489.64,1376,13.76,568,5.68,1768,17.68,528,5.28,48,0.48,0,0,0,0,0,0,244,2.44,44,0.44,136,1.36
75,2020-11-11,S2A2A_20201111_122_AOI_BOA_10_SWI.tif,71600,716,920,9.2,817,8.17,1039,10.39,818,8.18,0,0,207,2.07,0,0,0,0,382,3.82,52,0.52,207,2.07
76,2020-12-01,S2A2A_20201201_122_AOI_BOA_10_SWI.tif,63856,638.56,1476,14.76,676,6.76,1956,19.56,860,8.6,107,1.07,112,1.12,60,0.6,0,0,300,3,88,0.88,208,2.08
77,2020-12-31,S2A2A_20201231_122_AOI_BOA_10_SWI.tif,51612,516.12,0,0,32,0.32,1180,11.8,468,4.68,100,1,68,0.68,16,0.16,0,0,324,3.24,112,1.12,208,2.08
78,2021-01-20,S2A2A_20210120_122_AOI_BOA_10_SWI.tif,51060,510.6,488,4.88,700,7,1708,17.08,944,9.44,96,0.96,36,0.36,0,0,0,0,148,1.48,36,0.36,180,1.8
79,2021-02-09,S2A2A_20210209_122_AOI_BOA_10_SWI.tif,50561,505.61,380,3.8,716,7.16,1784,17.84,500,5,68,0.68,0,0,0,0,0,0,76,0.76,88,0.88,104,1.04
80,2021-02-19,S2A2A_20210219_122_AOI_BOA_10_SWI.tif,43364,433.64,312,3.12,692,6.92,1640,16.4,444,4.44,80,0.8,0,0,0,0,0,0,16,0.16,60,0.6,32,0.32
81,2021-03-01,S2A2A_20210301_122_AOI_BOA_10_SWI.tif,49141,491.41,1457,14.57,439,4.39,1492,14.92,878,8.78,8,0.08,20,0.2,32,0.32,55,0.55,32,0.32,0,0,141,1.41
82,2021-03-31,S2A2A_20210331_122_AOI_BOA_10_SWI.tif,49552,495.52,1492,14.92,748,7.48,1748,17.48,664,6.64,76,0.76,60,0.6,0,0,4,0.04,4,0.04,180,1.8,32,0.32
83,2021-05-10,S2A2A_20210510_122_AOI_BOA_10_SWI.tif,47288,472.88,704,7.04,700,7,1776,17.76,616,6.16,36,0.36,0,0,0,0,12,0.12,44,0.44,64,0.64,124,1.24
84,2021-06-19,S2A2A_20210619_122_AOI_BOA_10_SWI.tif,39532,395.32,244,2.44,424,4.24,36,0.36,184,1.84,0,0,0,0,0,0,0,0,36,0.36,4,0.04,0,0
85,2021-07-09,S2A2A_20210709_122_AOI_BOA_10_SWI.tif,35472,354.72,120,1.2,372,3.72,988,9.88,96,0.96,0,0,0,0,0,0,0,0,28,0.28,44,0.44,0,0
86,2021-07-19,S2A2A_20210719_122_AOI_BOA_10_SWI.tif,34804,348.04,1156,11.56,372,3.72,1548,15.48,464,4.64,32,0.32,8,0.08,0,0,16,0.16,0,0,144,1.44,80,0.8
87,2021-07-29,S2A2A_20210729_122_AOI_BOA_10_SWI.tif,34524,345.24,32,0.32,272,2.72,1252,12.52,108,1.08,0,0,0,0,0,0,0,0,40,0.4,32,0.32,0,0
88,2021-08-18,S2A2A_20210818_122_AOI_BOA_10_SWI.tif,31940,319.4,368,3.68,204,2.04,495,4.95,112,1.12,0,0,0,0,0,0,0,0,28,0.28,52,0.52,12,0.12
89,2021-08-28,S2A2A_20210828_122_AOI_BOA_10_SWI.tif,30320,303.2,968,9.68,184,1.84,1360,13.6,180,1.8,36,0.36,0,0,0,0,0,0,156,1.56,52,0.52,24,0.24
90,2021-09-07,S2A2A_20210907_122_AOI_BOA_10_SWI.tif,45452,454.52,1544,15.44,228,2.28,1396,13.96,606,6.06,195,1.95,239,2.39,374,3.74,666,6.66,190,1.9,186,1.86,289,2.89
91,2021-11-26,S2A2A_20211126_122_AOI_BOA_10_SWI.tif,37076,370.76,1728,17.28,928,9.28,2060,20.6,844,8.44,136,1.36,132,1.32,92,0.92,4,0.04,324,3.24,160,1.6,228,2.28
92,2022-01-05,S2A2A_20220105_122_AOI_BOA_10_SWI.tif,38388,383.88,1776,17.76,1008,10.08,2424,24.24,540,5.4,144,1.44,136,1.36,0,0,28,0.28,332,3.32,194,1.94,240,2.4
93,2022-01-15,S2A2A_20220115_122_AOI_BOA_10_SWI.tif,39774,397.74,1816,18.16,960,9.6,2601,26.01,1528,15.28,20,0.2,72,0.72,19,0.19,107,1.07,412,4.12,176,1.76,248,2.48
94,2022-02-04,S2A2A_20220204_122_AOI_BOA_10_SWI.tif,38242,382.42,1572,15.72,924,9.24,2563,25.63,988,9.88,151,1.51,132,1.32,16,0.16,0,0,276,2.76,88,0.88,192,1.92
95,2022-05-15,S2A2A_20220515_122_AOI_BOA_10_SWI.tif,32712,327.12,224,2.24,692,6.92,132,1.32,132,1.32,4,0.04,0,0,0,0,0,0,0,0,12,0.12,16,0.16
96,2022-06-04,S2A2A_20220604_122_AOI_BOA_10_SWI.tif,24952,249.52,116,1.16,668,6.68,108,1.08,68,0.68,0,0,0,0,0,0,0,0,0,0,44,0.44,0,0
97,2022-06-14,S2A2A_20220614_122_AOI_BOA_10_SWI.tif,27992,279.92,924,9.24,636,6.36,1524,15.24,840,8.4,28,0.28,0,0,0,0,4,0.04,8,0.08,56,0.56,12,0.12
98,2022-06-24,S2A2A_20220624_122_AOI_BOA_10_SWI.tif,26128,261.28,324,3.24,604,6.04,144,1.44,324,3.24,0,0,0,0,0,0,0,0,0,0,40,0.4,0,0
99,2022-07-04,S2A2A_20220704_122_AOI_BOA_10_SWI.tif,23808,238.08,248,2.48,404,4.04,0,0,92,0.92,0,0,0,0,0,0,0,0,0,0,36,0.36,0,0
